"X","MP_Euro","Year_Birth","Comm_MP_Euro","Comm_MP_UL","Manag_Fees","Profit_Sharing","Cost_Asset_manag","Cost_retro","MP_UL","Cluster_KMEAN_6","Cluster_HAC_Ward_6","Cluster_HAC_Min_6","Cluster_KMEAN_20","Cluster_HAC_Ward_20","Cluster_HAC_Min_20","Cluster_KMEAN_40","Cluster_HAC_Ward_40","Cluster_HAC_Min_40","Cluster_KMEAN_250","Cluster_HAC_Ward_250","Cluster_HAC_Min_250"
15311,16,1942,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,19,1,24,36,1,69,238,237
15312,5293,1942,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,19,1,24,36,1,69,238,237
15313,12197,1943,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,19,1,24,36,1,31,239,238
15314,1850,1943,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,19,1,24,36,1,31,239,238
15315,9045,1943,0.05,0.3,0.5686,100,0.417096771,0.209665657,0,6,2,1,6,2,1,34,2,1,13,129,110
15316,45,1944,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,31,240,239
15317,15946,1944,0.05,0.3,0.5686,100,0.417096771,0.209665657,0,6,2,1,6,2,1,34,2,1,13,121,78
15318,16472,1945,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,240,239
15319,211,1945,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,240,239
15320,60,1945,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,240,239
15321,57152,1945,0.05,0.3,0.5699024,100,0.417096771,0.209665657,0,6,2,1,6,2,1,34,2,1,98,110,78
15322,2531,1946,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,241,240
15323,18503,1946,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,241,240
15324,197,1946,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,241,240
15325,6616,1946,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,241,240
15326,105,1946,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,241,240
15327,5,1946,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,6,2,1,6,2,1,24,9,1,241,241,240
15328,23947,1946,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,6,2,1,19,3,1,31,3,1,118,7,7
15329,6137,1946,0.05,0.3,0.568684,100,0.417096771,0.209665657,0,6,2,1,6,5,1,34,5,1,179,8,8
15330,3914,1947,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,242,240
15331,15,1947,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,242,240
15332,185,1947,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,242,240
15333,3494,1947,0.05,0.3,0.570228,100,0.417096771,0.209665657,0,1,2,1,6,5,1,34,5,1,143,133,8
15334,23567,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15335,27007,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15336,3094,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15337,19627,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15338,144,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15339,5210,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15340,13514,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15341,17,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15342,3098,1948,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,2,1,1,2,1,4,9,1,232,17,14
15343,6617,1948,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,19,8,1,17,8,1,182,14,12
15344,1540,1948,0.05,0.3,0.568712,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,5,1,236,16,13
15345,16148,1948,0.05,0.309004951,0.568629903,100,0.585722122,0.372727424,10581,1,2,1,1,5,1,28,5,1,236,16,13
15346,13873,1949,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,224,243,14
15347,11504,1949,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,224,243,14
15348,7123,1949,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,224,243,14
15349,8258,1949,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,224,243,14
15350,2136,1949,0.1,0.3754,0.58876,100,0.403103896,0.200570288,40149,1,1,1,1,6,1,4,6,1,224,243,14
15351,5744,1949,0.05,0.3,0.569030168,100,0.650543076,0.37866478,73,1,2,1,5,5,1,28,5,1,236,19,13
15352,2,1949,0.05,0.475408,0.568712,100,0.278221147,0.155592765,1881,1,1,1,14,7,1,10,7,1,214,21,15
15353,17291,1950,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,244,14
15354,2906,1950,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,244,14
15355,23047,1950,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,244,14
15356,24930,1950,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,244,14
15357,103279,1950,0.051739762,0.2752,0.578736,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,12,1,58,25,13
15358,19864,1950,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,1,2,1,11,8,1,17,10,1,164,22,12
15359,358,1950,0.1,0.3754,0.58876,100,0.403103896,0.200570288,19308,1,1,1,1,6,1,4,6,1,120,244,14
15360,17409,1950,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,244,14
15361,7191,1950,0.05,0.307804083,0.568869654,100,0.511786866,0.288473243,5071,1,2,1,5,5,1,28,12,1,172,25,13
15362,4212,1950,0.05,0.3,0.5686,100,0.417096771,0.209665657,0,1,2,1,5,5,1,28,12,1,172,25,13
15363,1,1950,0.05,0.475408,0.568712,100,0.320204547,0.163944736,4044,1,1,1,14,7,1,10,7,1,242,26,15
15364,24034,1951,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,245,14
15365,42835,1951,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,245,14
15366,18232,1951,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,245,14
15367,37,1951,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,245,14
15368,80176,1951,0.051848931,0.2752,0.578736,100,0.417096771,0.209665657,0,1,2,1,5,5,1,33,12,1,210,112,13
15369,15767,1951,0.064947754,0.2752,0.578736,100,0.417096771,0.209665657,0,1,2,1,5,5,1,33,12,1,210,112,13
15370,6550,1951,0.094679437,0.33532,0.5847504,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,82,28,241
15371,101967,1951,0.05,0.175,0.568712,100,0.650589801,0.378695151,3778,1,2,1,11,8,1,17,10,1,2,27,12
15372,3693,1951,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,1,6,1,4,6,1,120,245,14
15373,6516,1951,0.05,0.431536227,0.568644338,100,0.603605377,0.348155276,879,1,1,1,14,7,1,10,7,1,51,33,15
15374,7280,1951,0.05,0.3,0.568631213,100,0.691075702,0.405010987,961,1,2,1,5,5,1,1,12,1,12,31,13
15375,1243,1951,0.05,0.475408,0.560352,100,0.367349318,0.177329813,552,1,1,1,14,7,1,10,7,1,38,33,15
15376,27937,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15377,5618,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15378,26787,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15379,17953,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15380,3027,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15381,2324,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15382,105785,1952,0.05,0.175,0.568712,100,0.650589742,0.378695113,2830,2,4,1,11,10,1,9,14,1,23,34,24
15383,319363,1952,0.05,0.175,0.568712,100,0.700818425,0.411343757,14859,2,4,1,11,10,1,9,14,1,23,34,24
15384,19586,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15385,55408,1952,0.05,0.175,0.568712,100,0.467325109,0.242314077,24317,2,4,1,11,10,1,9,14,1,23,34,24
15386,27060,1952,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,23,34,24
15387,12328,1952,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,1,1,1,4,1,1,4,18,1,102,246,242
15388,6995,1952,0.070832501,0.2752,0.578736,100,0.417096771,0.209665657,0,1,1,1,5,12,1,33,17,1,145,100,243
15389,33171,1952,0.05,0.175,0.568712,100,0.467325109,0.242314077,5648,2,4,1,11,10,1,9,14,1,23,34,24
15390,5502,1952,0.05,0.3,0.568737953,100,0.698578766,0.409887978,1608,1,1,1,5,12,1,33,17,1,247,37,28
15391,7246,1952,0.05,0.3,0.568657986,100,0.632270857,0.366787838,1581,1,1,1,5,12,1,33,17,1,247,37,28
15392,122,1952,0.05,0.3,0.5686,100,0.417096771,0.209665657,0,1,1,1,5,12,1,33,17,1,247,37,28
15393,2,1952,0.05,0.475408,0.568712,100,0.367349318,0.177329813,2040,1,1,1,14,7,1,36,7,1,5,40,31
15394,41162,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15395,28279,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15396,3215,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15397,16969,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15398,28655,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15399,5336,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15400,19213,1953,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
15401,10755,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15402,6087,1953,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
15403,17711,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15404,86086,1953,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
15405,18007,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15406,13915,1953,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,11,10,1,9,14,1,195,41,24
15407,44588,1953,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,102,101,67
15408,16,1953,0.05,0.3,0.568712,100,0.392382753,0.193601545,54339,1,1,1,5,12,1,33,17,1,152,46,28
15409,6430,1953,0.05,0.324841973,0.568714761,100,0.60953713,0.352010915,3535,1,1,1,5,12,1,33,17,1,152,46,28
15410,2516,1953,0.05,0.3,0.568629924,100,0.68547839,0.401372734,241,1,1,1,5,12,1,33,17,1,152,46,28
15411,162,1953,0.05,0.475408,0.563138667,100,0.50135594,0.281693142,1103,5,1,1,2,7,1,36,20,1,187,50,31
15412,19116,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15413,1218,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15414,32841,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15415,7722,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15416,16633,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15417,29511,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15418,16985,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15419,29306,1954,0.05,0.175,0.568712,100,0.834479221,0.498223274,1936,2,4,1,17,10,1,15,23,1,206,51,37
15420,13261,1954,0.080413575,0.2752,0.578736,100,0.417096771,0.209665657,0,5,1,1,4,12,1,13,17,1,189,100,244
15421,12557,1954,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,206,51,37
15422,13,1954,0.05,0.175,0.568712,100,0.392382753,0.193601545,17751,2,4,1,17,10,1,15,23,1,206,51,37
15423,2159,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15424,8525,1954,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,206,51,37
15425,9311,1954,0.091113502,0.175,0.572471,100,0.392382753,0.193601545,12962,2,1,1,17,12,1,13,17,1,219,247,245
15426,1284,1954,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,102,42
15427,9811,1954,0.05,0.30326553,0.568616283,100,0.820861101,0.489371496,1313,5,1,1,12,12,1,22,25,1,112,56,38
15428,6563,1954,0.05,0.301312462,0.568630855,100,0.637871694,0.370428381,7231,5,1,1,12,12,1,22,25,1,112,56,38
15429,120,1954,0.05,0.3,0.5686,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,112,56,38
15430,33613,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15431,7103,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15432,252,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15433,7295,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15434,61032,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15435,24151,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15436,113399,1955,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,111,60,37
15437,19183,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15438,17010,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15439,178659,1955,0.05,0.175,0.568712,100,0.834536486,0.498260497,10571,2,4,1,17,10,1,15,23,1,111,60,37
15440,10618,1955,0.093424719,0.175,0.573724,100,0.626912342,0.363304803,5049,2,1,1,17,12,1,13,17,1,219,247,247
15441,3759,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15442,9249,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15443,12441,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15444,13954,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15445,16427,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15446,6956,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15447,9486,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15448,4201,1955,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,111,60,37
15449,10253,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15450,12351,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15451,4193,1955,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,111,60,37
15452,12781,1955,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,10,1,15,23,1,111,60,37
15453,9,1955,0.05,0.3,0.568712,100,0.392382753,0.193601545,51454,5,1,1,12,12,1,22,25,1,216,65,38
15454,11723,1955,0.05,0.3,0.568712,100,0.417096771,0.209665657,0,5,1,1,12,12,1,22,25,1,216,65,38
15455,16574,1955,0.056144895,0.3,0.5747264,100,0.6258759,0.362631116,5082,5,1,1,12,12,1,22,25,1,216,65,38
15456,3611,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15457,2339,1955,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,4,1,1,5,18,1,125,248,246
15458,5339,1955,0.05,0.33116574,0.568649417,100,0.687294256,0.402553047,1529,5,1,1,12,12,1,22,25,1,222,63,38
15459,5599,1955,0.050311921,0.320397013,0.569749629,100,0.716670309,0.421647482,2642,5,1,1,12,12,1,22,25,1,166,63,38
15460,131,1955,0.05,0.475408,0.56867,100,0.378582395,0.184631313,4264,5,1,1,2,7,1,16,20,1,19,67,48
15461,46441,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15462,36719,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15463,3840,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15464,26198,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15465,21784,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15466,35697,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15467,63,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15468,29799,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15469,7191,1956,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,8,68,49
15470,10241,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15471,11110,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15472,11650,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15473,9253,1956,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,8,68,49
15474,19923,1956,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,8,68,49
15475,8690,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15476,21856,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15477,5819,1956,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,8,68,49
15478,6443,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15479,12437,1956,0.059044374,0.175,0.570382667,100,0.834543341,0.498264952,113,2,4,1,17,18,1,40,28,1,8,68,49
15480,106958,1956,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,8,68,49
15481,13,1956,0.05,0.3,0.568712,100,0.396303639,0.196150121,55986,5,1,1,12,16,1,22,29,1,50,74,1
15482,3027,1956,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,5,1,1,194,1,1
15483,3602,1956,0.05,0.369418728,0.568739943,100,0.616536053,0.356560215,1255,5,1,1,12,16,1,2,26,1,107,71,1
15484,3073,1956,0.05,0.3,0.5686377,100,0.658746383,0.38399693,1073,5,1,1,12,16,1,22,29,1,50,74,1
15485,309,1956,0.05,0.3,0.543604,100,0.417096771,0.209665657,0,5,1,1,12,16,1,22,29,1,50,74,1
15486,414,1956,0.05,0.475408,0.560338,100,0.512589017,0.288994642,125,5,1,1,2,7,1,16,20,1,131,70,51
15487,0,1956,0.05,0.475408,0.568712,100,0.378582395,0.184631313,61,5,1,1,2,7,1,16,20,1,131,70,51
15488,20652,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15489,32277,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15490,1521,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15491,24248,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15492,3232,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15493,11576,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15494,10687,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15495,19866,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15496,8320,1957,0.070054009,0.175,0.5717192,100,0.396303639,0.196150121,21435,2,1,1,17,16,1,40,30,1,240,88,53
15497,13578,1957,0.05,0.175,0.568712,100,0.834541062,0.498263471,200,2,4,1,17,18,1,40,28,1,41,75,53
15498,104025,1957,0.05,0.175,0.568712,100,0.572433958,0.364090117,22252,2,4,1,17,18,1,40,28,1,41,75,53
15499,1903,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15500,75416,1957,0.053910025,0.175,0.573724,100,0.83454311,0.498264802,7200,2,4,1,17,18,1,40,28,1,41,75,53
15501,18323,1957,0.05,0.175,0.568712,100,0.776184154,0.460331481,44697,2,4,1,17,18,1,40,28,1,41,75,53
15502,5,1957,0.05,0.175,0.568712,100,0.396303639,0.196150121,57878,2,4,1,17,18,1,40,28,1,41,75,53
15503,19372,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15504,26820,1957,0.05,0.175,0.568712,100,0.834542495,0.498264402,1132,2,4,1,17,18,1,40,28,1,41,75,53
15505,18084,1957,0.05,0.175,0.568712,100,0.396303639,0.196150121,13519,2,4,1,17,18,1,40,28,1,41,75,53
15506,3263,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15507,2373,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15508,2660,1957,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,121,139,1
15509,4465,1957,0.05,0.301571113,0.568786665,100,0.783873401,0.465329491,1165,5,1,1,12,16,1,30,29,1,77,78,1
15510,6146,1957,0.05,0.345178487,0.568354054,100,0.766447864,0.454002892,1786,5,1,1,12,16,1,30,26,1,61,76,1
15511,517,1957,0.05,0.3,0.563045333,100,0.834131472,0.497997238,180,5,1,1,12,16,1,30,29,1,77,78,1
15512,429,1957,0.05,0.475408,0.5620016,100,0.520532479,0.294157892,3096,5,1,1,2,7,1,16,20,1,17,81,56
15513,28399,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15514,19834,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15515,13494,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15516,1797,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15517,28513,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15518,24223,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15519,6489,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15520,3179,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15521,26361,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15522,15698,1958,0.1,0.3754,0.58876,100,0.396303639,0.196150121,3425,5,1,1,20,1,1,2,1,1,110,90,1
15523,2380,1958,0.05,0.175,0.568712,100,0.417096771,0.209665657,0,2,4,1,17,18,1,40,28,1,148,82,53
15524,12265,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15525,12682,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15526,116085,1958,0.05,0.175,0.568712,100,0.65058988,0.378695202,4292,2,4,1,17,18,1,40,28,1,148,82,53
15527,9883,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
15528,31604,1958,0.1,0.3754,0.58876,100,0.417096771,0.209665657,0,5,1,1,20,1,1,2,1,1,110,90,1
